/Users/jinwookkim/projects/ml_model/.venv/lib/python3.13/site-packages/torch/utils/data/dataloader.py:692: UserWarning: 'pin_memory' argument is set as true but not supported on MPS now, device pinned memory won't be used.
  warnings.warn(warn_msg)
Starting EfficientNet training script...
--- Model Initialization (EfficientNet) ---
Using device: mps
Creating EfficientNet model 'timm/efficientnet_b0.ra_in1k' with 101 output classes...
--- Dataset Loading (EfficientNet) ---
Checking for Food-101 dataset...
Image transformations created.
Loading Food-101 dataset using torchvision...
Food-101 dataset loaded. Using a subset of 500 samples for this demo.
Loading checkpoint from ./trained_models/efficientnet_checkpoint.pth
Resuming training from epoch 4
Model, optimizer, and criterion initialized.
Epoch [80/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0017
Epoch [80/124], Batch [28/125] [####----------------] 22.4%, Loss: 1.5318
Epoch [80/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0071
Epoch [80/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.0361
Epoch [80/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0055
Epoch [80/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.0697
Epoch [80/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.3417
Epoch [80/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0003
Epoch [80/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.0001
Epoch [80/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0008
Epoch [80/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0180
Epoch [80/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.0000
Epoch [80/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.5229
Epoch [80/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0151
Epoch [80/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0006
Epoch [80/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0019
Epoch [80/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.0011
Epoch [80/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.0523
Epoch [80/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0473
Epoch [80/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.5691
Epoch [80/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0046
Epoch [80/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0061
Epoch [80/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.0036
Epoch [80/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0004
Epoch [80/124], Batch [51/125] [########------------] 40.8%, Loss: 0.0003
Epoch [80/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0007
Epoch [80/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0017
Epoch [80/124], Batch [54/125] [########------------] 43.2%, Loss: 0.4766
Epoch [80/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0028
Epoch [80/124], Batch [56/125] [########------------] 44.8%, Loss: 0.0264
Epoch [80/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.0026
Epoch [80/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.0006
Epoch [80/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.2976
Epoch [80/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0035
Epoch [80/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0063
Epoch [80/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.0048
Epoch [80/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0386
Epoch [80/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.0002
Epoch [80/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.1673
Epoch [80/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.0887
Epoch [80/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.0017
Epoch [80/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.3623
Epoch [80/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.0089
Epoch [80/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0301
Epoch [80/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0014
Epoch [80/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.0001
Epoch [80/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.0079
Epoch [80/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.0067
Epoch [80/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0437
Epoch [80/124], Batch [76/125] [############--------] 60.8%, Loss: 0.0213
Epoch [80/124], Batch [77/125] [############--------] 61.6%, Loss: 0.4119
Epoch [80/124], Batch [78/125] [############--------] 62.4%, Loss: 0.0009
Epoch [80/124], Batch [79/125] [############--------] 63.2%, Loss: 0.5648
Epoch [80/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0021
Epoch [80/124], Batch [81/125] [############--------] 64.8%, Loss: 0.7346
Epoch [80/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.0230
Epoch [80/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.0102
Epoch [80/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0011
Epoch [80/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.0118
Epoch [80/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.1058
Epoch [80/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.0124
Epoch [80/124], Batch [88/125] [##############------] 70.4%, Loss: 0.0052
Epoch [80/124], Batch [89/125] [##############------] 71.2%, Loss: 0.0354
Epoch [80/124], Batch [90/125] [##############------] 72.0%, Loss: 0.0003
Epoch [80/124], Batch [91/125] [##############------] 72.8%, Loss: 0.3333
Epoch [80/124], Batch [92/125] [##############------] 73.6%, Loss: 0.0013
Epoch [80/124], Batch [93/125] [##############------] 74.4%, Loss: 0.1231
Epoch [80/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.0389
Epoch [80/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.1194
Epoch [80/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.0042
Epoch [80/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.2428
Epoch [80/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.0115
Epoch [80/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.0874
Epoch [80/124], Batch [100/125] [################----] 80.0%, Loss: 0.2002
Epoch [80/124], Batch [101/125] [################----] 80.8%, Loss: 0.0125
Epoch [80/124], Batch [102/125] [################----] 81.6%, Loss: 0.0975
Epoch [80/124], Batch [103/125] [################----] 82.4%, Loss: 0.0048
Epoch [80/124], Batch [104/125] [################----] 83.2%, Loss: 0.0221
Epoch [80/124], Batch [105/125] [################----] 84.0%, Loss: 0.0047
Epoch [80/124], Batch [106/125] [################----] 84.8%, Loss: 0.0438
Epoch [80/124], Batch [107/125] [#################---] 85.6%, Loss: 0.0026
Epoch [80/124], Batch [108/125] [#################---] 86.4%, Loss: 0.0100
Epoch [80/124], Batch [109/125] [#################---] 87.2%, Loss: 2.3864
Epoch [80/124], Batch [110/125] [#################---] 88.0%, Loss: 0.3854
Epoch [80/124], Batch [111/125] [#################---] 88.8%, Loss: 0.0008
Epoch [80/124], Batch [112/125] [#################---] 89.6%, Loss: 0.0364
Epoch [80/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0005
Epoch [80/124], Batch [114/125] [##################--] 91.2%, Loss: 0.0225
Epoch [80/124], Batch [115/125] [##################--] 92.0%, Loss: 0.0152
Epoch [80/124], Batch [116/125] [##################--] 92.8%, Loss: 0.0046
Epoch [80/124], Batch [117/125] [##################--] 93.6%, Loss: 0.5088
Epoch [80/124], Batch [118/125] [##################--] 94.4%, Loss: 0.0016
Epoch [80/124], Batch [119/125] [###################-] 95.2%, Loss: 0.0090
Epoch [80/124], Batch [120/125] [###################-] 96.0%, Loss: 0.0953
Epoch [80/124], Batch [121/125] [###################-] 96.8%, Loss: 0.3574
Epoch [80/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0039
Epoch [80/124], Batch [123/125] [###################-] 98.4%, Loss: 0.0058
Epoch [80/124], Batch [124/125] [###################-] 99.2%, Loss: 0.0017
Epoch [80/124], Batch [125/125] [####################] 100.0%, Loss: 0.0014
Epoch [80/124] finished. Average Loss: 0.1100
Training Accuracy: 99.20%
--- Saving checkpoint for epoch 80 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [81/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.0334
Epoch [81/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.0172
Epoch [81/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.4711
Epoch [81/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0096
Epoch [81/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0412
Epoch [81/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.0497
Epoch [81/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.0021
Epoch [81/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0066
Epoch [81/124], Batch [9/125] [#-------------------] 7.2%, Loss: 1.4543
Epoch [81/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0660
Epoch [81/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.0006
Epoch [81/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0457
Epoch [81/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.0172
Epoch [81/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0395
Epoch [81/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0024
Epoch [81/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0087
Epoch [81/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.4168
Epoch [81/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0008
Epoch [81/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.0191
Epoch [81/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.0508
Epoch [81/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0027
Epoch [81/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.0171
Epoch [81/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.4215
Epoch [81/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0328
Epoch [81/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.0402
Epoch [81/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0072
Epoch [81/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0698
Epoch [81/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0699
Epoch [81/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0085
Epoch [81/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.1013
Epoch [81/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0306
Epoch [81/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.0010
Epoch [81/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.0031
Epoch [81/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0007
Epoch [81/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.0042
Epoch [81/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0194
Epoch [81/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0481
Epoch [81/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.3291
Epoch [81/124], Batch [39/125] [######--------------] 31.2%, Loss: 1.0152
Epoch [81/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0042
Epoch [81/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0228
Epoch [81/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0943
Epoch [81/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.5179
Epoch [81/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.5087
Epoch [81/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0047
Epoch [81/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.0076
Epoch [81/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0867
Epoch [81/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0364
Epoch [81/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.0034
Epoch [81/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0254
Epoch [81/124], Batch [51/125] [########------------] 40.8%, Loss: 0.0423
Epoch [81/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0673
Epoch [81/124], Batch [53/125] [########------------] 42.4%, Loss: 0.1812
Epoch [81/124], Batch [54/125] [########------------] 43.2%, Loss: 0.4843
Epoch [81/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0671
Epoch [81/124], Batch [56/125] [########------------] 44.8%, Loss: 0.2846
Epoch [81/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.1441
Epoch [81/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.0021
Epoch [81/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0114
Epoch [81/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0148
Epoch [81/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0028
Epoch [81/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.0962
Epoch [81/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.8780
Epoch [81/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.0280
Epoch [81/124], Batch [65/125] [##########----------] 52.0%, Loss: 1.2691
Epoch [81/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.5772
Epoch [81/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.1235
Epoch [81/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.0085
Epoch [81/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.0105
Epoch [81/124], Batch [70/125] [###########---------] 56.0%, Loss: 1.7877
Epoch [81/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0056
Epoch [81/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.0054
Epoch [81/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.0060
Epoch [81/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.0208
Epoch [81/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0202
Epoch [81/124], Batch [76/125] [############--------] 60.8%, Loss: 0.1450
Epoch [81/124], Batch [77/125] [############--------] 61.6%, Loss: 0.0501
Epoch [81/124], Batch [78/125] [############--------] 62.4%, Loss: 1.5052
Epoch [81/124], Batch [79/125] [############--------] 63.2%, Loss: 0.8892
Epoch [81/124], Batch [80/125] [############--------] 64.0%, Loss: 0.4368
Epoch [81/124], Batch [81/125] [############--------] 64.8%, Loss: 0.0174
Epoch [81/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.0161
Epoch [81/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.0452
Epoch [81/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0629
Epoch [81/124], Batch [85/125] [#############-------] 68.0%, Loss: 1.1162
Epoch [81/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.1386
Epoch [81/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.0044
Epoch [81/124], Batch [88/125] [##############------] 70.4%, Loss: 0.1586
Epoch [81/124], Batch [89/125] [##############------] 71.2%, Loss: 0.0360
Epoch [81/124], Batch [90/125] [##############------] 72.0%, Loss: 0.0805
Epoch [81/124], Batch [91/125] [##############------] 72.8%, Loss: 0.2683
Epoch [81/124], Batch [92/125] [##############------] 73.6%, Loss: 0.0082
Epoch [81/124], Batch [93/125] [##############------] 74.4%, Loss: 0.0575
Epoch [81/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.2444
Epoch [81/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.0743
Epoch [81/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.9524
Epoch [81/124], Batch [97/125] [###############-----] 77.6%, Loss: 1.1902
Epoch [81/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.0210
Epoch [81/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.1606
Epoch [81/124], Batch [100/125] [################----] 80.0%, Loss: 0.0023
Epoch [81/124], Batch [101/125] [################----] 80.8%, Loss: 0.1361
Epoch [81/124], Batch [102/125] [################----] 81.6%, Loss: 0.0322
Epoch [81/124], Batch [103/125] [################----] 82.4%, Loss: 0.0056
Epoch [81/124], Batch [104/125] [################----] 83.2%, Loss: 0.0223
Epoch [81/124], Batch [105/125] [################----] 84.0%, Loss: 0.0073
Epoch [81/124], Batch [106/125] [################----] 84.8%, Loss: 0.0109
Epoch [81/124], Batch [107/125] [#################---] 85.6%, Loss: 0.0284
Epoch [81/124], Batch [108/125] [#################---] 86.4%, Loss: 0.4060
Epoch [81/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0545
Epoch [81/124], Batch [110/125] [#################---] 88.0%, Loss: 0.0703
Epoch [81/124], Batch [111/125] [#################---] 88.8%, Loss: 0.6348
Epoch [81/124], Batch [112/125] [#################---] 89.6%, Loss: 0.0398
Epoch [81/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0830
Epoch [81/124], Batch [114/125] [##################--] 91.2%, Loss: 0.0126
Epoch [81/124], Batch [115/125] [##################--] 92.0%, Loss: 0.0131
Epoch [81/124], Batch [116/125] [##################--] 92.8%, Loss: 0.0047
Epoch [81/124], Batch [117/125] [##################--] 93.6%, Loss: 0.0025
Epoch [81/124], Batch [118/125] [##################--] 94.4%, Loss: 0.0052
Epoch [81/124], Batch [119/125] [###################-] 95.2%, Loss: 0.0212
Epoch [81/124], Batch [120/125] [###################-] 96.0%, Loss: 0.0265
Epoch [81/124], Batch [121/125] [###################-] 96.8%, Loss: 0.0318
Epoch [81/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0199
Epoch [81/124], Batch [123/125] [###################-] 98.4%, Loss: 0.0049
Epoch [81/124], Batch [124/125] [###################-] 99.2%, Loss: 0.5916
Epoch [81/124], Batch [125/125] [####################] 100.0%, Loss: 0.0028
Epoch [81/124] finished. Average Loss: 0.1790
Training Accuracy: 96.60%
--- Saving checkpoint for epoch 81 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [82/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.8799
Epoch [82/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.0013
Epoch [82/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.0018
Epoch [82/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0622
Epoch [82/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0182
Epoch [82/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.0758
Epoch [82/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.1492
Epoch [82/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0013
Epoch [82/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.0159
Epoch [82/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0161
Epoch [82/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.1710
Epoch [82/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0790
Epoch [82/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.6270
Epoch [82/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0084
Epoch [82/124], Batch [15/125] [##------------------] 12.0%, Loss: 1.0002
Epoch [82/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.2032
Epoch [82/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0039
Epoch [82/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0039
Epoch [82/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.0019
Epoch [82/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.1727
Epoch [82/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0357
Epoch [82/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.3420
Epoch [82/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.0133
Epoch [82/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0018
Epoch [82/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.0521
Epoch [82/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0255
Epoch [82/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0035
